day,ew,pp,tt,mpv,mpv_error,auto_flag,source,source_stage,source_file,in_primary_range
169,1,10,19,136.168503,0.595607,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,20,136.795776,0.529234,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,21,134.97348,0.59568,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,22,136.284012,0.639044,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,23,137.229706,0.631286,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,24,137.841873,0.631519,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,25,138.881744,0.596261,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,26,132.758209,0.873316,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,27,141.833557,0.613077,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,28,137.087784,0.559542,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,29,134.847702,0.713194,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,30,137.674149,0.598489,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,10,31,136.54834,0.865982,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,1,134.865936,0.616066,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,2,135.801407,0.560141,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,3,132.44809,0.57874,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,4,135.151215,0.540338,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,5,135.780151,0.512167,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,6,132.817673,0.56815,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,7,130.791458,0.514988,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,8,133.645508,0.473492,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,9,132.489792,0.507512,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,10,137.181152,0.491065,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,11,136.84314,0.435267,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,12,137.383041,0.538356,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,13,137.258682,0.464517,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,14,137.006516,0.506376,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,15,138.961411,0.526386,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,16,139.310608,0.482293,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,17,138.993164,0.448853,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,18,139.808151,0.479939,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,19,138.259109,0.462673,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,20,139.772552,0.518511,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,21,138.063751,0.512596,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,22,139.776947,0.572011,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,23,140.561172,0.572502,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,24,140.104767,0.555732,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,25,135.652206,0.564358,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,26,139.673752,0.561043,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,27,137.583466,0.528023,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,28,139.631821,0.614904,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,29,136.503113,0.593584,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,30,138.592834,0.570117,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,11,31,137.480453,0.58989,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,1,129.402206,0.875774,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,2,130.84137,1.521173,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,3,131.794342,1.036056,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,4,133.618866,0.582724,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,5,128.425049,0.9917,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,6,134.612625,0.552714,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,7,132.684677,0.630794,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,8,133.826019,0.583607,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,9,132.901947,0.586224,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,10,134.877777,0.630383,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,11,132.987137,0.658069,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,12,136.8302,0.576943,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,13,132.204239,0.733009,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,14,135.168549,0.639935,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,15,137.039642,0.630963,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,16,136.454803,0.609205,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,17,136.559891,0.546494,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,18,137.088272,0.617014,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,19,139.12262,0.602685,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,20,136.788101,0.694531,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,21,136.426529,0.699691,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,22,138.401321,0.665539,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,23,133.932785,0.680011,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,24,136.541611,0.678036,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,25,138.44104,0.634379,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,26,135.994675,0.735797,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,27,136.33371,0.71075,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,28,136.585968,0.840299,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,29,135.017365,0.732965,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,30,137.260422,0.652363,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
169,1,12,31,135.324036,0.749622,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,1,116.382423,1.716512,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,2,123.535767,1.047548,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,3,114.829056,1.422086,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,4,130.933289,0.806936,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,5,122.557022,1.114756,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,6,126.862091,0.935225,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,7,120.548416,0.803615,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,8,127.498207,0.550248,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,9,123.865166,0.733543,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,10,137.611877,0.586086,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,11,136.775467,0.693799,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,12,137.749741,0.62792,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,13,137.941467,0.664144,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,14,137.994293,0.649181,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,15,138.32431,0.638219,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,16,135.438919,0.559132,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,17,135.432053,0.631592,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,18,137.334778,0.52544,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,19,133.656204,0.568286,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,20,137.051575,0.560681,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,21,135.235489,0.609271,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,22,135.397064,0.603901,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,23,135.681183,0.566877,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,24,135.30481,0.671752,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,25,135.056808,0.794876,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,26,136.792236,0.74977,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,27,136.54483,0.640735,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,28,136.401978,0.833257,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,29,135.227112,0.828152,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,30,136.125015,0.666037,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,1,31,135.664291,0.819193,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,1,137.20549,0.830921,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,2,133.773651,0.612433,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,3,133.621643,0.681027,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,4,131.472168,0.575311,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,5,134.275543,0.56548,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,6,131.628967,0.481659,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,7,132.837769,0.529156,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,8,132.002548,0.470808,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,9,131.887177,0.486133,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,10,139.127899,0.549708,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,11,139.918808,0.517398,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,12,139.349396,0.530061,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,13,139.593018,0.553243,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,14,140.285599,0.493001,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,15,139.875748,0.592477,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,16,139.386475,0.504885,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,17,139.559265,0.514433,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,18,137.683289,0.536536,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,19,137.041168,0.525531,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,20,138.726425,0.54547,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,21,136.693909,0.573493,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,22,138.534943,0.522268,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,23,137.393478,0.567659,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,24,138.474197,0.556831,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,25,136.342636,0.607517,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,26,140.567795,0.565499,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,27,137.754913,0.563655,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,28,140.147461,0.688247,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,29,135.945129,0.71752,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,30,138.171585,0.63807,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,2,31,136.770126,0.699901,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,1,132.355957,0.861676,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,2,128.599396,0.922387,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,3,128.98761,1.365876,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,4,131.465225,0.563054,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,5,131.347183,0.524802,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,6,132.274582,0.514634,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,7,129.688248,0.498375,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,8,130.662216,0.499362,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,9,131.739685,0.493194,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,10,139.419449,0.526319,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,11,141.173813,0.508921,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,12,138.329025,0.521041,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,13,138.879654,0.528279,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,14,138.120789,0.508793,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,15,139.266388,0.537279,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,16,138.888702,0.515953,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,17,140.278732,0.52103,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,18,137.74501,0.511431,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,19,138.003632,0.57643,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,20,135.066986,0.57307,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,21,136.73645,0.54416,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,22,138.116852,0.568025,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,23,139.086044,0.534166,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,24,139.874207,0.645726,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,25,139.152466,0.581145,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,26,138.757553,0.609217,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,27,139.5177,0.624528,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,28,140.287033,0.747858,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,29,136.337967,0.660849,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,30,138.240784,0.767301,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,3,31,137.950043,0.688582,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,4,1,139.869583,0.697001,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,4,2,132.811356,0.688235,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,4,3,132.925476,0.596932,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,4,4,133.16098,0.572008,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,4,5,134.451935,0.494079,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,4,6,133.160233,0.513366,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,4,7,134.465561,0.474917,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,4,8,133.401276,0.441758,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,4,9,131.427322,0.433583,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,4,10,139.711029,0.483498,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,4,11,140.287949,0.461235,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,4,12,140.981079,0.532386,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
170,0,4,13,138.856049,0.552529,not_flagged,cracz,published_daily_fit,NmipConstantsAll169to175.txt,True
