# storeTime GMT: 2023-06-25 05:09:47
# day ew pp tile mip offset
176 1 11 16 134.9729158932821 0
176 1 11 17 136.8711750030438 0
176 1 11 18 136.2847626895344 0
176 1 11 19 135.17770895067656 0
176 1 11 20 136.36401268763655 0
176 1 11 21 135.46976360862803 0
176 1 11 22 137.1098022968173 0
176 1 11 23 136.17534884448395 0
176 1 11 24 137.1198638939913 0
176 1 11 25 132.92782583911355 0
176 1 11 26 136.50990192451093 0
176 1 11 27 135.46826680355187 0
176 1 11 28 135.76296927318845 0
176 1 11 29 133.09128792651617 0
176 1 11 30 135.71204834359824 0
176 1 11 31 134.56427108404617 0
176 1 12 1 128.59261556227563 0
176 1 12 2 129.04115262495273 0
176 1 12 3 127.17266284480165 0
176 1 12 4 129.63487678057376 0
176 1 12 5 128.01489751714863 0
176 1 12 6 132.04476139162904 0
176 1 12 7 129.01488476647046 0
176 1 12 8 130.37032934468618 0
176 1 12 9 128.7720074187032 0
176 1 12 10 131.55529282175274 0
176 1 12 11 127.98996387780059 0
176 1 12 12 132.7033771573822 0
176 1 12 13 127.85265777311638 0
176 1 12 14 131.83457436394878 0
176 1 12 15 133.0942998853375 0
176 1 12 16 132.27017915203803 0
176 1 12 17 131.87968051941033 0
176 1 12 18 133.76537359616282 0
176 1 12 19 133.4046293448616 0
176 1 12 20 134.0275377707009 0
176 1 12 21 133.47218622528436 0
176 1 12 22 133.7453208327978 0
176 1 12 23 129.29823372781075 0
176 1 12 24 132.18741033142305 0
176 1 12 25 133.28224343733075 0
176 1 12 26 132.24518912437395 0
176 1 12 27 132.88461435978368 0
176 1 12 28 133.52193065355598 0
176 1 12 29 130.70694684790834 0
176 1 12 30 133.04356432209897 0
176 1 12 31 130.47850467718104 0
